hhid,household_serial_no,taz,mgra,hinccat1,hinc,hworkers,veh,persons,hht,bldgsz,unittype,version,poverty
792681,0,1898,747,2,52880,2,2,11,2,4,0,0,0.918705698
792682,0,1898,747,2,52880,2,2,11,2,4,0,0,0.918705698
792683,0,1898,747,2,52880,2,2,11,2,4,0,0,0.918705698
792684,0,1898,747,2,52880,2,2,11,2,4,0,0,0.918705698
792685,0,1898,747,2,52880,2,2,11,2,4,0,0,0.918705698
792686,0,1898,747,5,552824,0,2,2,5,2,0,0,32.06636311
792687,0,1898,747,5,552824,0,2,2,5,2,0,0,32.06636311
792688,0,1898,747,5,552824,0,2,2,5,2,0,0,32.06636311
792689,0,1898,747,2,53203,0,1,1,6,4,0,0,4.169576803
792690,0,1898,747,5,221862,2,2,2,1,2,0,0,12.86902552
792691,0,1898,747,1,12816,0,0,1,4,9,0,0,1.004412226
792692,0,1898,747,2,32310,0,1,1,4,3,0,0,2.532131661
792693,0,1898,747,4,141087,0,1,1,4,6,0,0,11.05697492
792694,0,1898,747,2,53634,0,0,1,6,8,0,0,4.203338558
792695,0,1898,747,1,10770,0,0,1,6,9,0,0,0.844043887
792696,0,1898,747,1,10770,0,0,1,6,9,0,0,0.844043887
792697,0,1898,747,2,54927,0,1,1,6,8,0,0,4.304623824
792698,0,1898,747,2,34464,0,2,1,4,3,0,0,2.700940439
792699,0,1898,747,2,38772,0,1,1,6,8,0,0,3.038557994
792700,0,1898,747,2,37695,1,1,2,3,8,0,0,2.186484919
792701,0,1898,747,5,165858,0,2,1,4,8,0,0,12.99827586
792702,0,1898,747,5,165858,0,2,1,4,8,0,0,12.99827586
792703,0,1898,747,2,39849,0,1,1,6,6,0,0,3.122962382
792704,0,1898,747,3,65158,0,1,2,7,6,0,0,3.77949536
792705,0,1898,747,5,327838,0,1,1,4,9,0,0,25.69269592
792706,0,1898,747,5,150898,0,2,1,4,7,0,0,11.8258989
792707,0,1898,747,5,216477,2,2,2,1,2,0,0,12.55667053
792708,0,1898,747,5,216477,2,2,2,1,2,0,0,12.55667053
792709,0,1898,747,2,48465,0,1,1,4,9,0,0,3.798197492
792710,0,1898,747,2,30586,0,1,1,6,9,0,0,2.397084639
792711,0,1898,747,3,86160,0,1,1,4,3,0,0,6.752351097
792712,0,1898,747,4,124070,0,1,1,6,9,0,0,9.72338558
792713,0,1898,747,1,11739,0,0,1,6,9,0,0,0.920007837
792714,0,1898,747,5,163704,0,1,1,6,9,0,0,12.82946708
792715,0,1898,747,1,9585,0,0,1,6,9,0,0,0.75119906
792716,0,1898,747,1,9585,0,0,1,6,9,0,0,0.75119906
792717,0,1898,747,1,9585,0,0,1,6,9,0,0,0.75119906
792718,0,1898,747,1,15508,0,0,1,4,9,0,0,1.215423197
792719,0,1898,747,5,619598,0,1,1,4,9,0,0,48.55784483
792720,0,1898,747,3,91545,0,1,1,4,9,0,0,7.174373041
792721,0,1898,747,5,170166,0,1,1,4,7,0,0,13.33589342
792722,0,1898,747,5,170166,0,1,1,4,7,0,0,13.33589342
792723,0,1898,747,1,23694,1,2,2,3,6,0,0,1.374361949
792724,0,1898,747,2,34464,0,0,1,6,9,0,0,2.700940439
792725,0,1898,747,2,49542,0,0,1,6,8,0,0,3.882601881
792726,0,1898,747,2,43080,0,1,1,6,3,0,0,3.376175549
792727,0,1898,747,5,199245,0,1,1,6,9,0,0,15.61481191
792728,0,1898,747,5,161550,0,1,1,4,9,0,0,12.66065831
792729,0,1898,747,2,32310,0,0,1,6,9,0,0,2.532131661
792730,0,1898,747,2,32310,0,0,1,6,9,0,0,2.532131661
792731,0,1898,747,2,32310,0,0,1,6,9,0,0,2.532131661
792732,0,1898,747,2,37695,1,1,3,3,9,0,0,1.735497238
792733,0,1898,747,2,37695,1,1,3,3,9,0,0,1.735497238
792734,0,1898,747,5,166935,0,1,1,6,9,0,0,13.08268025
792735,0,1898,747,5,418953,0,2,1,4,2,0,0,32.83330721
792736,0,1898,747,5,418953,0,2,1,4,2,0,0,32.83330721
792737,0,1898,747,5,269250,0,2,2,7,2,0,0,15.61774942
792738,0,1898,747,2,33817,0,2,2,1,5,0,0,1.961589327
792739,0,1898,747,5,673125,2,2,2,1,2,0,0,39.04437355
792740,0,1898,747,5,156165,0,1,1,4,3,0,0,12.23863636
792741,0,1898,747,5,156165,0,1,1,4,3,0,0,12.23863636
792742,0,1898,747,5,180936,0,1,1,6,9,0,0,14.1799373
792743,0,1898,747,5,180936,0,1,1,6,9,0,0,14.1799373
792744,0,1898,747,5,180936,0,1,1,6,9,0,0,14.1799373
792745,0,1898,747,5,156186,0,1,1,4,8,0,0,12.24032445
792746,0,1898,747,5,988686,0,1,1,4,9,0,0,77.48322884
792747,0,1898,747,1,15767,0,0,1,4,9,0,0,1.235680251
792748,0,1898,747,2,42541,0,1,1,6,2,0,0,3.333973354
792749,0,1898,747,5,193860,0,2,2,5,3,0,0,11.24477958
792750,0,1898,747,2,56004,0,1,1,4,6,0,0,4.389028213
792751,0,1898,747,2,31017,0,2,1,4,2,0,0,2.430846395
792752,0,1898,747,5,175551,0,1,1,4,6,0,0,13.75791536
792753,0,1898,747,3,63327,0,1,1,4,7,0,0,4.962978056
792754,0,1898,747,5,392028,0,3,1,4,2,0,0,30.72319749
792755,0,1898,747,5,392028,0,3,1,4,2,0,0,30.72319749
792756,0,1898,747,2,47818,0,0,1,6,9,0,0,3.747554859
792757,0,1898,747,5,323100,1,1,2,3,3,0,0,18.7412993
792758,0,1898,747,5,323100,1,1,2,3,3,0,0,18.7412993
792759,0,1898,747,5,323100,1,1,2,3,3,0,0,18.7412993
792760,0,1898,747,5,323100,1,1,2,3,3,0,0,18.7412993
792761,0,1898,747,5,323100,1,1,2,3,3,0,0,18.7412993
792762,0,1898,747,5,201399,2,2,2,1,8,0,0,11.68207657
792763,0,1898,747,5,201399,2,2,2,1,8,0,0,11.68207657
792764,0,1898,747,5,201399,2,2,2,1,8,0,0,11.68207657
792765,0,1898,747,5,201399,2,2,2,1,8,0,0,11.68207657
792766,0,1898,747,5,157242,0,1,1,6,8,0,0,12.32304075
792767,0,1898,747,5,514806,2,2,2,1,4,0,0,29.86113689
792768,0,1898,747,5,514806,2,2,2,1,4,0,0,29.86113689
792769,0,1898,747,5,514806,2,2,2,1,4,0,0,29.86113689
792770,0,1898,747,5,514806,2,2,2,1,4,0,0,29.86113689
792771,0,1898,747,5,184167,2,2,5,1,2,0,0,6.002835724
792772,0,1898,747,5,471726,0,2,1,4,9,0,0,36.96912226
792773,0,1898,747,5,471726,0,2,1,4,9,0,0,36.96912226
792774,0,1898,747,5,471726,0,2,1,4,9,0,0,36.96912226
792775,0,1898,747,2,51157,0,1,1,6,8,0,0,4.009208464
792776,0,1898,747,4,140979,0,1,1,4,8,0,0,11.04853448
792777,0,1898,747,2,38772,0,1,1,4,7,0,0,3.038557994
792778,0,1898,747,5,241463,0,2,1,4,9,0,0,18.92346395
792779,0,1898,747,5,241463,0,2,1,4,9,0,0,18.92346395
792780,0,1898,747,2,38987,0,0,1,4,9,0,0,3.055438871
792781,0,1898,747,2,38987,0,0,1,4,9,0,0,3.055438871
792782,0,1898,747,2,38987,0,0,1,4,9,0,0,3.055438871
792783,0,1898,747,2,38987,0,0,1,4,9,0,0,3.055438871
792784,0,1898,747,2,38987,0,0,1,4,9,0,0,3.055438871
792785,0,1898,747,5,221431,0,1,1,4,9,0,0,17.35354232
792786,0,1898,747,5,226170,0,2,2,5,3,0,0,13.11890951
792787,0,1898,747,5,183305,0,2,1,6,5,0,0,14.36562696
792788,0,1898,747,1,14216,0,3,1,6,2,0,0,1.114137931
792789,0,1898,747,3,66558,0,2,1,6,2,0,0,5.216191223
792790,0,1898,747,3,90575,0,0,1,4,9,0,0,7.098409091
792791,0,1898,747,2,51265,0,1,1,6,7,0,0,4.017648903
792792,0,1898,747,2,37910,0,0,1,6,9,0,0,2.971034483
792793,0,1898,747,2,37910,0,0,1,6,9,0,0,2.971034483
792794,0,1898,747,2,37910,0,0,1,6,9,0,0,2.971034483
792795,0,1898,747,2,44910,0,0,1,6,3,0,0,3.519663009
792796,0,1898,747,2,46311,0,1,1,6,9,0,0,3.629388715
792797,0,1898,747,5,247710,2,2,2,1,2,0,0,14.36832947
792798,0,1898,747,5,215723,0,1,1,4,9,0,0,16.90619906
792799,0,1898,747,1,13139,0,0,1,4,9,0,0,1.029733542
792800,0,1898,747,1,0,0,0,1,6,9,0,0,0
792801,0,1898,747,5,247925,0,1,1,4,9,0,0,19.42989028
792802,0,1898,747,5,158319,0,1,1,4,8,0,0,12.40744514
792803,0,1898,747,5,158319,0,1,1,4,8,0,0,12.40744514
792804,0,1898,747,5,158319,0,1,1,4,8,0,0,12.40744514
792805,0,1898,747,2,51696,0,1,1,6,3,0,0,4.051410658
792806,0,1898,747,5,163165,0,1,1,4,9,0,0,12.78726489
792807,0,1898,747,5,215400,0,1,1,4,9,0,0,16.88087774
792808,0,1898,747,5,494450,0,2,1,4,2,0,0,38.75005486
792809,0,1898,747,5,255033,2,2,2,1,2,0,0,14.79313225
792810,0,1898,747,5,255033,2,2,2,1,2,0,0,14.79313225
792811,0,1898,747,5,323100,0,1,1,4,9,0,0,25.32131661
792812,0,1898,747,5,323100,0,1,1,4,9,0,0,25.32131661
792813,0,1898,747,2,40279,0,1,1,4,4,0,0,3.156724138
792814,0,1898,747,2,40279,0,1,1,4,4,0,0,3.156724138
792815,0,1898,747,1,107,0,0,1,6,5,0,0,0.008440439
792816,0,1898,747,5,247710,2,2,2,1,9,0,0,14.36832947
792817,0,1898,747,5,247710,2,2,2,1,9,0,0,14.36832947
792818,0,1898,747,5,247710,2,2,2,1,9,0,0,14.36832947
792819,0,1898,747,5,247710,2,2,2,1,9,0,0,14.36832947
792820,0,1898,747,5,247710,2,2,2,1,9,0,0,14.36832947
792821,0,1898,747,5,247710,2,2,2,1,9,0,0,14.36832947
792822,0,1898,747,2,36618,0,1,1,4,8,0,0,2.869749216
792823,0,1898,747,2,36618,0,1,1,4,8,0,0,2.869749216
792824,0,1898,747,2,32310,0,1,1,4,9,0,0,2.532131661
792825,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792826,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792827,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792828,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792829,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792830,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792831,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792832,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792833,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792834,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792835,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792836,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792837,0,1898,747,5,214323,2,1,2,1,9,0,0,12.43172854
792838,0,1898,747,5,226277,0,0,1,4,7,0,0,17.73336207
792839,0,1898,747,5,226277,0,0,1,4,7,0,0,17.73336207
792840,0,1898,747,2,54603,0,1,1,4,7,0,0,4.279302508
792841,0,1898,747,2,54603,0,1,1,4,7,0,0,4.279302508
792842,0,1898,747,2,54603,0,1,1,4,7,0,0,4.279302508
792843,0,1898,747,2,45018,0,1,1,4,6,0,0,3.528103448
792844,0,1898,747,5,371349,2,1,2,1,7,0,0,21.54
792845,0,1898,747,5,269250,0,1,1,4,9,0,0,21.10109718
792846,0,1898,747,5,269250,0,1,1,4,9,0,0,21.10109718
792847,0,1898,747,3,84436,0,1,1,4,6,0,0,6.617304075
792848,0,1898,747,3,70005,1,1,3,3,2,0,0,3.223066298
792849,0,1898,747,3,70005,1,1,3,3,2,0,0,3.223066298
792850,0,1898,747,5,297252,2,1,2,1,2,0,0,17.24199536
792851,0,1898,747,5,154334,0,2,2,5,6,0,0,8.952093968
792852,0,1898,747,5,154334,0,2,2,5,6,0,0,8.952093968
792853,0,1898,747,5,215400,0,1,1,6,9,0,0,16.88087774
792854,0,1898,747,5,160473,0,1,1,6,6,0,0,12.57625392
792855,0,1898,747,5,269250,0,2,1,4,9,0,0,21.10109718
792856,0,1898,747,5,269250,0,2,1,4,9,0,0,21.10109718
792857,0,1898,747,5,269250,0,2,1,4,9,0,0,21.10109718
792858,0,1898,747,5,239094,2,2,2,1,2,0,0,13.86856148
792859,0,1898,747,4,100161,2,1,2,3,8,0,0,5.809802784
792860,0,1898,747,5,269250,0,0,1,4,6,0,0,21.10109718
792861,0,1898,747,4,101238,0,1,1,4,5,0,0,7.934012539
792862,0,1898,747,2,59235,0,1,1,4,2,0,0,4.642241379
792863,0,1898,747,5,214323,0,1,1,4,7,0,0,16.79647335
792864,0,1898,747,1,16047,0,0,1,6,9,0,0,1.257625392
792865,0,1898,747,5,161550,0,2,1,4,9,0,0,12.66065831
792866,0,1898,747,5,161550,0,2,1,4,9,0,0,12.66065831
792867,0,1898,747,5,161550,0,2,1,4,9,0,0,12.66065831
792868,0,1898,747,5,161550,0,2,1,4,9,0,0,12.66065831
792869,0,1898,747,5,161550,0,2,1,4,9,0,0,12.66065831
792870,0,1898,747,5,161550,0,2,1,4,9,0,0,12.66065831
792871,0,1898,747,5,161550,0,2,1,4,9,0,0,12.66065831
792872,0,1898,747,5,161550,0,2,1,4,9,0,0,12.66065831
792873,0,1898,747,4,135163,0,2,1,6,8,0,0,10.59275078
792874,0,1898,747,5,379750,0,1,1,6,2,0,0,29.76098746
792875,0,1898,747,4,123855,0,1,1,6,3,0,0,9.706504702
792876,0,1898,747,2,32310,0,1,1,4,6,0,0,2.532131661
792877,0,1898,747,4,129240,0,1,1,4,8,0,0,10.12852665
792878,0,1898,747,4,146041,0,1,2,3,9,0,0,8.471067285
792879,0,1898,747,4,146041,0,1,2,3,9,0,0,8.471067285
792880,0,1898,747,4,146041,0,1,2,3,9,0,0,8.471067285
792881,0,1898,747,2,32633,0,1,1,6,8,0,0,2.557452978
792882,0,1898,747,2,32633,0,1,1,6,8,0,0,2.557452978
792883,0,1898,747,2,32633,0,1,1,6,8,0,0,2.557452978
792884,0,1898,747,1,13580,0,0,1,6,9,0,0,1.064339342
792885,0,1898,747,5,408183,2,2,2,1,3,0,0,23.67650812
792886,0,1898,747,4,130317,0,1,1,4,8,0,0,10.21293103
792887,0,1898,747,5,188475,0,1,1,4,8,0,0,14.77076803
792888,0,1898,747,2,55465,0,1,1,4,5,0,0,4.346826019
792889,0,1898,747,2,54927,0,1,1,6,9,0,0,4.304623824
792890,0,1898,747,5,200322,0,1,1,4,2,0,0,15.6992163
792891,0,1898,747,5,161873,0,0,1,4,9,0,0,12.68597962
792892,0,1898,747,5,161873,0,0,1,4,9,0,0,12.68597962
792893,0,1898,747,2,46418,0,1,1,4,6,0,0,3.637829154
792894,0,1898,747,2,46418,0,1,1,4,6,0,0,3.637829154
792895,0,1898,747,5,161550,0,0,1,4,9,0,0,12.66065831
792896,0,1898,747,2,58427,2,2,2,1,9,0,0,3.389051624
792897,0,1898,747,5,398490,2,1,2,1,9,0,0,23.11426914
792898,0,1898,747,2,48249,0,1,1,6,9,0,0,3.781316614
792899,0,1898,747,2,48249,0,1,1,6,9,0,0,3.781316614
792900,0,1898,747,2,37695,0,1,1,6,6,0,0,2.954153605
792901,0,1898,747,2,39849,0,1,1,6,6,0,0,3.122962382
792902,0,1898,747,5,353256,0,2,2,7,2,0,0,20.49048724
792903,0,1898,747,5,224016,0,1,1,6,3,0,0,17.55611285
792904,0,1898,747,5,226170,0,1,1,4,5,0,0,17.72492163
792905,0,1898,747,4,107700,0,2,1,4,8,0,0,8.440438871
792906,0,1898,747,3,63112,0,1,1,6,9,0,0,4.946097179
792907,0,1898,747,2,33063,0,0,1,4,9,0,0,2.591214734
792908,0,1898,747,2,33063,0,0,1,4,9,0,0,2.591214734
792909,0,1898,747,2,33063,0,0,1,4,9,0,0,2.591214734
792910,0,1898,747,2,33063,0,0,1,4,9,0,0,2.591214734
792911,0,1898,747,2,34464,0,1,1,4,2,0,0,2.700940439
792912,0,1898,747,1,0,0,0,1,6,9,0,0,0
792913,0,1898,747,5,212169,0,0,1,6,9,0,0,16.62766458
792914,0,1898,747,5,296390,2,2,2,1,2,0,0,17.19201856
792915,0,1898,747,5,492189,2,2,2,1,2,0,0,28.54924594
792916,0,1898,747,5,197198,0,0,1,4,8,0,0,15.45444357
792917,0,1898,747,5,430800,2,2,2,1,2,0,0,24.98839907
792918,0,1898,747,1,23801,0,0,1,4,9,0,0,1.865336991
792919,0,1898,747,4,100161,0,1,1,4,9,0,0,7.84960815
792920,0,1898,747,4,134194,0,0,1,6,9,0,0,10.51678683
792921,0,1898,747,2,40710,0,1,1,6,9,0,0,3.190485893
792922,0,1898,747,2,40710,0,1,1,6,9,0,0,3.190485893
792923,0,1898,747,2,40710,0,1,1,6,9,0,0,3.190485893
792924,0,1898,747,2,40710,0,1,1,6,9,0,0,3.190485893
792925,0,1898,747,2,40710,0,1,1,6,9,0,0,3.190485893
792926,0,1898,747,2,40710,0,1,1,6,9,0,0,3.190485893
792927,0,1898,747,2,53850,0,1,1,6,7,0,0,4.220219436
792928,0,1898,747,5,188475,0,1,1,6,9,0,0,14.77076803
792929,0,1898,747,5,231555,2,2,2,1,2,0,0,13.4312645
792930,0,1898,747,5,177705,0,1,1,6,8,0,0,13.92672414
792931,0,1898,747,5,177705,0,1,1,6,8,0,0,13.92672414
792932,0,1898,747,5,177705,0,1,1,6,8,0,0,13.92672414
792933,0,1898,747,4,119116,0,1,1,6,9,0,0,9.335125392
792934,0,1898,747,5,198168,2,3,3,2,2,0,0,9.123756906
792935,0,1898,747,5,511251,0,1,1,6,2,0,0,40.06676332
792936,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792937,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792938,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792939,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792940,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792941,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792942,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792943,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792944,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792945,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792946,0,1898,747,5,193860,0,1,1,4,9,0,0,15.19278997
792947,0,1898,747,5,189013,0,1,1,6,9,0,0,14.81297022
792948,0,1898,747,5,161550,1,3,6,1,2,0,0,4.594709898
792949,0,1898,747,5,191706,0,2,2,5,8,0,0,11.11983759
792950,0,1898,747,5,205922,0,1,1,4,6,0,0,16.13811912
792994,0,1837,750,2,39752,0,0,1,4,9,0,0,3.115365987
792995,0,1837,750,2,48465,0,1,1,4,8,0,0,3.798197492
792996,0,1837,750,5,296175,2,2,2,1,9,0,0,17.17952436
792997,0,1837,750,3,92083,0,1,1,4,9,0,0,7.216575235
792998,0,1837,750,2,43080,0,1,1,4,8,0,0,3.376175549
792999,0,1837,750,5,204630,0,2,2,5,3,0,0,11.86948956
793000,0,1837,750,3,73236,0,1,1,6,6,0,0,5.739498433
793001,0,1837,750,1,16585,0,1,1,4,4,0,0,1.299827586
793002,0,1837,750,2,53634,0,0,1,6,8,0,0,4.203338558
793003,0,1837,750,3,62789,0,0,1,6,9,0,0,4.920775862
793004,0,1837,750,1,11523,0,0,1,4,8,0,0,0.903126959
793005,0,1837,750,5,184167,0,2,2,5,9,0,0,10.6825406
793006,0,1837,750,4,120624,0,1,2,7,3,0,0,6.99675174
793007,0,1837,750,3,86160,0,1,1,4,3,0,0,6.752351097
793008,0,1837,750,3,94237,0,1,1,4,9,0,0,7.385384013
793009,0,1837,750,2,49542,0,0,1,6,8,0,0,3.882601881
793010,0,1837,750,1,26925,1,1,2,2,6,0,0,1.561774942
793011,0,1837,750,1,20463,0,1,1,4,4,0,0,1.603683386
793012,0,1837,750,3,91760,0,1,1,4,9,0,0,7.191253918
793013,0,1837,750,5,617121,0,2,2,5,9,0,0,35.79588167
793014,0,1837,750,4,112008,2,2,2,1,7,0,0,6.496983759
793015,0,1837,750,4,124932,2,1,3,1,9,0,0,5.751933702
793016,0,1837,750,4,124932,2,1,3,1,9,0,0,5.751933702
793017,0,1837,750,1,16155,0,0,1,6,9,0,0,1.266065831
793018,0,1837,750,2,42541,0,1,1,6,2,0,0,3.333973354
793019,0,1837,750,1,27678,0,0,1,6,5,0,0,2.16919279
793020,0,1837,750,2,31017,0,2,1,4,2,0,0,2.430846395
793021,0,1837,750,5,471726,0,2,1,4,9,0,0,36.96912226
793022,0,1837,750,4,145395,0,1,1,4,9,0,0,11.39459248
793023,0,1837,750,2,50834,0,2,2,7,7,0,0,2.94863109
793024,0,1837,750,4,127193,0,1,2,5,9,0,0,7.377824826
793025,0,1837,750,5,204511,2,2,2,1,8,0,0,11.86261775
793026,0,1837,750,2,51265,0,1,1,6,7,0,0,4.017648903
793027,0,1837,750,3,70005,0,1,1,4,9,0,0,5.486285266
793028,0,1837,750,1,17232,0,1,1,6,2,0,0,1.350470219
793029,0,1837,750,5,235863,3,4,3,1,2,0,0,10.85925414
793030,0,1837,750,2,53850,0,1,1,4,3,0,0,4.220219436
793031,0,1837,750,2,36618,0,1,1,4,8,0,0,2.869749216
793032,0,1837,750,5,194398,2,2,2,1,5,0,0,11.27601508
793033,0,1837,750,5,162411,0,2,2,7,5,0,0,9.42062645
793034,0,1837,750,3,73236,0,1,1,4,5,0,0,5.739498433
793035,0,1837,750,2,38772,0,1,1,6,9,0,0,3.038557994
793036,0,1837,750,4,107700,0,1,1,4,4,0,0,8.440438871
793037,0,1837,750,2,35541,2,1,2,1,9,0,0,2.061542923
793038,0,1837,750,3,70005,0,0,1,4,9,0,0,5.486285266
793039,0,1837,750,3,80775,0,1,1,4,8,0,0,6.330329154
793040,0,1837,750,2,34464,0,1,1,4,1,0,0,2.700940439
793041,0,1837,750,3,74851,0,0,1,4,9,0,0,5.866105016
793042,0,1837,750,4,101238,0,1,1,4,5,0,0,7.934012539
793043,0,1837,750,2,36294,0,1,1,6,6,0,0,2.8444279
793044,0,1837,750,5,217661,2,1,2,1,4,0,0,12.62538863
793045,0,1837,750,5,183090,0,1,1,4,7,0,0,14.34874608
793046,0,1837,750,1,17016,0,0,1,6,9,0,0,1.333589342
793047,0,1837,750,4,102315,0,2,2,5,8,0,0,5.93474478
793048,0,1837,750,2,56004,0,1,1,6,6,0,0,4.389028213
793049,0,1837,750,3,63112,0,1,1,6,9,0,0,4.946097179
793050,0,1837,750,5,151857,2,2,2,1,6,0,0,8.808410673
793051,0,1837,750,4,146472,0,1,1,4,9,0,0,11.47899687
793052,0,1837,750,3,86160,0,1,1,6,9,0,0,6.752351097
793053,0,1837,750,2,37695,0,1,1,4,6,0,0,2.954153605
793082,0,1837,760,4,140010,0,1,1,4,8,0,0,10.97257053
793083,0,1837,760,5,204630,0,2,2,5,3,0,0,11.86948956
793084,0,1837,760,2,53634,0,0,1,6,8,0,0,4.203338558
793085,0,1837,760,2,32956,0,1,1,4,3,0,0,2.582774295
793086,0,1837,760,3,90468,0,1,1,6,9,0,0,7.089968652
793087,0,1837,760,1,0,0,1,1,4,2,0,0,0
793088,0,1837,760,2,51265,0,1,1,6,7,0,0,4.017648903
793089,0,1837,760,1,16693,0,0,1,6,9,0,0,1.308268025
793090,0,1837,760,2,36618,0,1,1,4,8,0,0,2.869749216
793091,0,1837,760,5,194398,2,2,2,1,5,0,0,11.27601508
793092,0,1837,760,4,149703,0,2,2,5,7,0,0,8.683468677
793093,0,1837,760,3,84436,0,1,1,4,6,0,0,6.617304075
793094,0,1837,760,1,16047,0,0,1,6,9,0,0,1.257625392
793095,0,1837,760,3,64620,0,1,1,4,8,0,0,5.064263323
793096,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793097,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793098,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793099,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793100,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793101,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793102,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793103,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793104,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793105,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793106,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793107,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793108,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793109,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793110,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793111,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793112,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793113,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793114,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793115,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793116,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793117,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793118,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793119,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793120,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793121,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793122,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793123,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793124,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793125,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793126,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793127,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793128,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793129,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793130,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793131,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793132,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793133,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793134,0,1837,760,1,1292,0,0,5,3,6,0,0,0.042125163
793135,0,1779,763,5,199245,0,2,2,5,5,0,0,11.55713457
793136,0,1779,763,4,117823,0,2,1,4,3,0,0,9.233840125
793137,0,1779,763,2,46526,0,1,1,6,7,0,0,3.646269592
793138,0,1779,763,1,0,0,1,1,6,2,0,0,0
793139,0,1779,763,4,124932,2,1,3,1,9,0,0,5.751933702
793140,0,1779,763,3,94776,0,1,1,4,6,0,0,7.427586207
793141,0,1779,763,2,40926,0,1,2,5,2,0,0,2.373897912
793142,0,1779,763,2,51049,0,0,1,6,2,0,0,4.000768025
793143,0,1779,763,2,45234,0,1,2,7,9,0,0,2.623781903
793144,0,1779,763,3,80775,0,1,1,4,8,0,0,6.330329154
793145,0,1779,763,2,34464,0,1,1,4,1,0,0,2.700940439
793146,0,1779,763,2,58804,0,1,2,5,7,0,0,3.410916473
793147,0,1779,763,1,17447,0,1,1,6,9,0,0,1.367351097
793148,0,2074,767,4,135594,0,1,1,6,8,0,0,10.62651254
793149,0,2074,767,5,296175,2,2,2,1,9,0,0,17.17952436
793150,0,2074,767,2,52880,2,2,11,2,4,0,0,0.918705698
